Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
0.721442885771543,-0.10805042016791058,-1.0001838970936152,-0.9359875743573771,0.721442885771543,-0.29984395514906853,-0.955382591900795,-1.2379969625832838
0.7414829659318637,-0.13533476085305682,-0.9994525220852587,-0.9879185594831239,0.7414829659318637,-0.32403248905972115,-0.947959217573073,-1.1752862904372199
0.7615230460921844,-0.1476463544157312,-0.9889529366294578,-0.4778431601615254,0.7615230460921844,-0.3469211989960768,-0.9404239731325685,-1.1083217639650724
0.781563126252505,-0.15448679132045265,-0.982703201548967,-0.43834518824485214,0.781563126252505,-0.36842772738346036,-0.9328947510376225,-1.0373941528643331
0.8016032064128256,-0.1652152998363665,-0.9773493496427709,-0.6474630780664303,0.8016032064128256,-0.38847565605450707,-0.9254875229711633,-0.9628042124158518
0.8216432865731462,-0.180437215291051,-0.9859056159849569,-0.6980282561017077,0.8216432865731462,-0.4069946715766751,-0.9183146312424544,-0.8848607538862634
0.8416833667334669,-0.19319238424926063,-0.9761137720045926,-0.5969191336262378,0.8416833667334669,-0.42392071898888584,-0.9114832122473181,-0.8038789545434829
0.8617234468937875,-0.20436182986524892,-0.9796876615474011,-0.6540329029418892,0.8617234468937875,-0.43919610913072915,-0.9050937796863311,-0.7201787566621497
0.8817635270541082,-0.21940612785414598,-0.9784723311748473,-0.482046801809922,0.8817635270541082,-0.4527695993704344,-0.899238970104476,-0.6340835788138198
0.9018036072144289,-0.223682342963843,-0.9714610066061521,-0.24859716247639518,0.9018036072144289,-0.4645964570849689,-0.8940024506682435,-0.5459190962140218
